utterance_id,user_id,utterance_length,substitutions,deletions,insertions,wer,insertion_rate,deletion_rate,substitution_rate
n000019-fn000037-260.2655-262.1986,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-262.6933-263.7242,n000019,1,1,0,1,2.0,1.0,0.0,1.0
n000019-fn000037-266.0029-268.2017,n000019,2,2,0,1,1.5,0.5,0.0,1.0
n000019-fn000037-268.2017-269.6193,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-269.6193-271.0695,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-271.0695-273.1728,n000019,5,1,0,0,0.2,0.0,0.0,0.2
n000019-fn000037-273.1728-274.6260,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-275.6034-278.1322,n000019,5,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-278.1322-279.8891,n000019,4,2,1,0,0.75,0.0,0.25,0.5
n000019-fn000037-280.5028-283.0857,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-283.0857-284.7019,n000019,3,1,0,0,0.333333,0.0,0.0,0.333333
n000019-fn000037-285.1732-287.1397,n000019,5,2,0,2,0.8,0.4,0.0,0.4
n000019-fn000037-287.1397-288.8489,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-289.9199-291.0605,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-29.1256-31.1131,n000019,4,1,1,0,0.5,0.0,0.25,0.25
n000019-fn000037-291.4348-292.3383,n000019,1,0,0,1,1.0,1.0,0.0,0.0
n000019-fn000037-292.3383-294.8448,n000019,5,0,1,0,0.2,0.0,0.2,0.0
n000019-fn000037-294.8448-295.9893,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-298.3748-300.2053,n000019,3,1,2,0,1.0,0.0,0.666667,0.333333
n000019-fn000037-301.5516-303.2091,n000019,1,1,0,1,2.0,1.0,0.0,1.0
n000019-fn000037-303.8767-305.5264,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-305.5264-307.3771,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-307.3771-308.8162,n000019,4,0,0,1,0.25,0.25,0.0,0.0
n000019-fn000037-308.8162-310.3408,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-31.9713-33.3776,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-310.3408-313.3362,n000019,6,2,1,0,0.5,0.0,0.166667,0.333333
n000019-fn000037-314.2898-315.4575,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-315.4575-317.3911,n000019,4,2,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-317.3911-319.3552,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-319.3552-322.1134,n000019,5,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-322.6174-323.7436,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-324.0892-326.2373,n000019,5,2,0,0,0.4,0.0,0.0,0.4
n000019-fn000037-326.2373-328.2704,n000019,3,1,0,2,1.0,0.666667,0.0,0.333333
n000019-fn000037-328.7610-330.5121,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-331.3693-333.3394,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-333.8508-334.8602,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-334.8602-336.4888,n000019,3,1,0,0,0.333333,0.0,0.0,0.333333
n000019-fn000037-336.4888-338.7434,n000019,4,2,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-339.2387-340.0206,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-34.5694-35.5725,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-342.8484-344.8573,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-344.8573-347.1060,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-347.1060-349.5045,n000019,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000019-fn000037-349.5045-351.1873,n000019,2,2,0,2,2.0,1.0,0.0,1.0
n000019-fn000037-35.5725-37.8326,n000019,4,2,2,0,1.0,0.0,0.5,0.5
n000019-fn000037-351.1873-352.9354,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-353.5855-355.9819,n000019,3,1,0,0,0.333333,0.0,0.0,0.333333
n000019-fn000037-356.4768-358.8721,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-358.8721-360.5475,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-360.5475-362.4069,n000019,4,2,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-362.6816-364.4327,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-364.4327-365.6084,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-366.1628-369.1120,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-37.8326-39.2927,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-370.0662-371.5228,n000019,2,1,1,0,1.0,0.0,0.5,0.5
n000019-fn000037-371.5228-374.0121,n000019,4,4,0,1,1.25,0.25,0.0,1.0
n000019-fn000037-374.0121-375.1224,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-375.1224-376.7169,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-376.7169-379.2889,n000019,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000019-fn000037-380.2978-382.6403,n000019,4,3,0,0,0.75,0.0,0.0,0.75
n000019-fn000037-382.6403-385.3895,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-387.8193-390.2999,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-39.2927-42.0612,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-390.2999-391.4857,n000019,2,1,1,0,1.0,0.0,0.5,0.5
n000019-fn000037-392.0060-394.3271,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-394.9707-396.7053,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-396.7053-398.1768,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-398.1768-400.3590,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-400.3590-401.9600,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-404.0960-405.8577,n000019,5,2,0,0,0.4,0.0,0.0,0.4
n000019-fn000037-405.8577-408.0123,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-408.7943-411.1242,n000019,3,1,0,0,0.333333,0.0,0.0,0.333333
n000019-fn000037-411.5848-413.1589,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-413.1589-416.0240,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-416.0240-417.6128,n000019,3,2,0,0,0.666667,0.0,0.0,0.666667
n000019-fn000037-418.8198-421.5342,n000019,2,2,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-42.0612-43.5387,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-421.5342-423.3725,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-423.3725-425.3673,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-427.8432-429.4518,n000019,1,1,0,1,2.0,1.0,0.0,1.0
n000019-fn000037-429.4518-430.4818,n000019,2,1,1,0,1.0,0.0,0.5,0.5
n000019-fn000037-43.5387-45.7434,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-430.4818-432.8213,n000019,4,2,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-432.8213-434.3311,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-434.3311-435.6886,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-435.6886-438.0040,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-438.0040-440.3846,n000019,5,1,0,0,0.2,0.0,0.0,0.2
n000019-fn000037-443.9416-445.4672,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-445.4672-447.7401,n000019,4,2,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-447.7401-448.7728,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-449.5539-452.0738,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-452.0738-453.7786,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-453.7786-455.0301,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-455.5819-457.3615,n000019,3,1,0,0,0.333333,0.0,0.0,0.333333
n000019-fn000037-457.3615-459.7679,n000019,3,2,0,0,0.666667,0.0,0.0,0.666667
n000019-fn000037-459.7679-462.2535,n000019,3,1,0,0,0.333333,0.0,0.0,0.333333
n000019-fn000037-46.4339-47.3734,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-463.0609-465.3837,n000019,3,1,0,2,1.0,0.666667,0.0,0.333333
n000019-fn000037-465.8984-467.3894,n000019,3,2,0,1,1.0,0.333333,0.0,0.666667
n000019-fn000037-467.9434-470.0054,n000019,2,1,1,0,1.0,0.0,0.5,0.5
n000019-fn000037-47.3734-49.3006,n000019,1,1,0,1,2.0,1.0,0.0,1.0
n000019-fn000037-470.0054-472.9478,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-472.9478-475.8263,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-476.4998-478.4728,n000019,1,1,0,1,2.0,1.0,0.0,1.0
n000019-fn000037-478.4728-480.4856,n000019,5,1,0,0,0.2,0.0,0.0,0.2
n000019-fn000037-480.4856-482.4504,n000019,3,2,0,0,0.666667,0.0,0.0,0.666667
n000019-fn000037-482.4504-485.2949,n000019,3,2,1,0,1.0,0.0,0.333333,0.666667
n000019-fn000037-485.2949-488.2325,n000019,3,2,0,0,0.666667,0.0,0.0,0.666667
n000019-fn000037-488.2325-490.1175,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-49.9554-51.3166,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-490.1175-491.4719,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-491.4719-493.5263,n000019,3,0,1,0,0.333333,0.0,0.333333,0.0
n000019-fn000037-493.5263-496.0593,n000019,5,1,0,0,0.2,0.0,0.0,0.2
n000019-fn000037-496.0593-498.6788,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-498.6788-500.7589,n000019,3,1,0,0,0.333333,0.0,0.0,0.333333
n000019-fn000037-500.7589-502.9994,n000019,3,1,0,0,0.333333,0.0,0.0,0.333333
n000019-fn000037-504.4874-506.4569,n000019,2,1,1,0,1.0,0.0,0.5,0.5
n000019-fn000037-506.4569-508.6492,n000019,3,2,0,1,1.0,0.333333,0.0,0.666667
n000019-fn000037-508.6492-510.3927,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-51.5896-54.3154,n000019,5,1,0,0,0.2,0.0,0.0,0.2
n000019-fn000037-510.3927-512.6803,n000019,6,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-512.6803-514.7100,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-514.7100-516.9846,n000019,2,1,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-516.9846-518.5070,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-518.5070-520.6105,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-520.6105-521.8916,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-521.8916-524.3034,n000019,4,2,1,0,0.75,0.0,0.25,0.5
n000019-fn000037-524.3034-525.7986,n000019,4,2,0,0,0.5,0.0,0.0,0.5
n000019-fn000037-54.3154-55.3437,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-55.3437-57.7524,n000019,5,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-57.7524-59.8257,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-59.8257-61.3391,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-64.5749-66.7374,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-67.1839-69.4278,n000019,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000019-fn000037-69.8630-70.9788,n000019,1,1,0,1,2.0,1.0,0.0,1.0
n000019-fn000037-71.4956-73.6035,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-73.6035-74.7437,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-74.7437-76.6438,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-76.6438-79.5336,n000019,7,2,0,0,0.285714,0.0,0.0,0.285714
n000019-fn000037-79.9372-81.2207,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-81.2207-82.6454,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-82.6454-84.3644,n000019,2,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-84.8149-85.8588,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-86.3021-87.5893,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-87.5893-89.5718,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-90.2656-91.5689,n000019,1,1,0,0,1.0,0.0,0.0,1.0
n000019-fn000037-91.5689-94.4429,n000019,4,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-94.4429-95.8601,n000019,1,0,0,0,0.0,0.0,0.0,0.0
n000019-fn000037-95.8601-97.8874,n000019,4,1,0,0,0.25,0.0,0.0,0.25
n000019-fn000037-97.8874-100.2284,n000019,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-102.7258-104.6441,n000022,6,2,0,0,0.333333,0.0,0.0,0.333333
n000022-fn000043-104.6441-105.8542,n000022,1,1,0,2,3.0,2.0,0.0,1.0
n000022-fn000043-105.8542-108.4772,n000022,8,1,0,0,0.125,0.0,0.0,0.125
n000022-fn000043-108.4772-110.4388,n000022,7,0,1,0,0.142857,0.0,0.142857,0.0
n000022-fn000043-110.4388-113.0459,n000022,6,1,0,0,0.166667,0.0,0.0,0.166667
n000022-fn000043-113.0459-114.7484,n000022,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-115.7145-118.4295,n000022,6,3,0,0,0.5,0.0,0.0,0.5
n000022-fn000043-118.4295-119.8363,n000022,4,0,1,0,0.25,0.0,0.25,0.0
n000022-fn000043-120.3967-121.9317,n000022,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-122.4126-123.7534,n000022,4,0,1,0,0.25,0.0,0.25,0.0
n000022-fn000043-123.7534-125.8539,n000022,4,2,0,0,0.5,0.0,0.0,0.5
n000022-fn000043-126.3219-128.9329,n000022,7,1,0,0,0.142857,0.0,0.0,0.142857
n000022-fn000043-131.2020-133.6107,n000022,8,4,0,0,0.5,0.0,0.0,0.5
n000022-fn000043-133.6107-136.2568,n000022,6,3,0,1,0.666667,0.166667,0.0,0.5
n000022-fn000043-136.2568-137.4859,n000022,1,1,0,1,2.0,1.0,0.0,1.0
n000022-fn000043-137.4859-139.2967,n000022,1,1,0,0,1.0,0.0,0.0,1.0
n000022-fn000043-139.2967-141.4017,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-141.4017-143.1983,n000022,5,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-143.6810-144.9011,n000022,3,0,1,0,0.333333,0.0,0.333333,0.0
n000022-fn000043-144.9011-146.0375,n000022,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-146.0375-148.1395,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-148.1395-150.0678,n000022,3,2,1,0,1.0,0.0,0.333333,0.666667
n000022-fn000043-15.6252-16.4118,n000022,1,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-150.0678-151.1245,n000022,1,1,0,0,1.0,0.0,0.0,1.0
n000022-fn000043-151.1245-153.9446,n000022,8,1,0,0,0.125,0.0,0.0,0.125
n000022-fn000043-153.9446-154.9946,n000022,1,1,0,0,1.0,0.0,0.0,1.0
n000022-fn000043-154.9946-157.6748,n000022,7,3,0,2,0.714286,0.285714,0.0,0.428571
n000022-fn000043-157.6748-159.1484,n000022,4,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-159.1484-160.6169,n000022,3,0,1,0,0.333333,0.0,0.333333,0.0
n000022-fn000043-161.5311-164.4843,n000022,10,0,1,0,0.1,0.0,0.1,0.0
n000022-fn000043-164.4843-166.9596,n000022,4,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-167.3300-169.5736,n000022,6,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-169.5736-170.7064,n000022,3,1,1,0,0.666667,0.0,0.333333,0.333333
n000022-fn000043-17.4883-19.3880,n000022,3,1,2,0,1.0,0.0,0.666667,0.333333
n000022-fn000043-170.7064-173.5248,n000022,9,2,0,0,0.222222,0.0,0.0,0.222222
n000022-fn000043-173.5248-175.6154,n000022,5,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-175.6154-178.4968,n000022,8,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-178.4968-181.1974,n000022,7,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-183.4058-185.3838,n000022,4,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-185.3838-187.4817,n000022,5,0,1,0,0.2,0.0,0.2,0.0
n000022-fn000043-187.4817-189.2645,n000022,6,2,0,0,0.333333,0.0,0.0,0.333333
n000022-fn000043-189.2645-191.2918,n000022,6,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-191.2918-192.9914,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-192.9914-194.4973,n000022,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-194.4973-196.8517,n000022,7,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-196.8517-199.3071,n000022,8,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-199.3071-201.5454,n000022,5,0,1,0,0.2,0.0,0.2,0.0
n000022-fn000043-201.5454-203.8136,n000022,6,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-203.8136-206.2863,n000022,7,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-208.2239-209.5701,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-209.5701-211.4110,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-211.4110-213.8008,n000022,5,4,0,0,0.8,0.0,0.0,0.8
n000022-fn000043-213.8008-215.3716,n000022,2,1,0,0,0.5,0.0,0.0,0.5
n000022-fn000043-215.3716-217.7843,n000022,6,2,0,0,0.333333,0.0,0.0,0.333333
n000022-fn000043-217.7843-220.3335,n000022,7,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-220.3335-222.6593,n000022,5,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-222.6593-224.2915,n000022,3,2,0,0,0.666667,0.0,0.0,0.666667
n000022-fn000043-224.2915-225.6995,n000022,3,1,0,0,0.333333,0.0,0.0,0.333333
n000022-fn000043-225.6995-226.9456,n000022,3,3,0,1,1.333333,0.333333,0.0,1.0
n000022-fn000043-227.4893-229.2291,n000022,4,2,0,1,0.75,0.25,0.0,0.5
n000022-fn000043-229.2291-231.0803,n000022,4,1,2,0,0.75,0.0,0.5,0.25
n000022-fn000043-231.0803-233.1516,n000022,4,1,0,2,0.75,0.5,0.0,0.25
n000022-fn000043-235.3767-237.9489,n000022,6,2,1,0,0.5,0.0,0.166667,0.333333
n000022-fn000043-237.9489-240.4894,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-24.8115-25.6204,n000022,1,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-240.4894-243.2468,n000022,8,1,0,0,0.125,0.0,0.0,0.125
n000022-fn000043-243.2468-245.2995,n000022,6,0,1,0,0.166667,0.0,0.166667,0.0
n000022-fn000043-245.2995-246.7106,n000022,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-247.5399-250.0306,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-25.6204-27.1730,n000022,3,3,0,1,1.333333,0.333333,0.0,1.0
n000022-fn000043-250.0306-252.9513,n000022,6,2,0,0,0.333333,0.0,0.0,0.333333
n000022-fn000043-252.9513-255.1039,n000022,4,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-255.1039-257.4147,n000022,4,0,1,0,0.25,0.0,0.25,0.0
n000022-fn000043-257.4147-259.9804,n000022,5,2,0,0,0.4,0.0,0.0,0.4
n000022-fn000043-259.9804-262.0150,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-262.0150-264.6806,n000022,6,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-267.4673-270.3154,n000022,6,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-27.1730-28.9596,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-270.3154-271.6022,n000022,1,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-271.6022-274.5844,n000022,5,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-275.2425-277.2244,n000022,5,4,0,0,0.8,0.0,0.0,0.8
n000022-fn000043-277.2244-279.2886,n000022,3,2,0,0,0.666667,0.0,0.0,0.666667
n000022-fn000043-279.2886-281.4515,n000022,3,1,0,0,0.333333,0.0,0.0,0.333333
n000022-fn000043-281.4515-283.7243,n000022,5,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-283.7243-286.5325,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-286.5325-288.2588,n000022,4,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-288.2588-290.6945,n000022,8,2,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-29.4508-30.7977,n000022,2,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-290.6945-292.3662,n000022,3,2,0,0,0.666667,0.0,0.0,0.666667
n000022-fn000043-292.3662-294.6119,n000022,5,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-294.6119-297.0708,n000022,6,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-297.0708-299.1041,n000022,6,1,0,0,0.166667,0.0,0.0,0.166667
n000022-fn000043-299.1041-301.4129,n000022,4,3,0,1,1.0,0.25,0.0,0.75
n000022-fn000043-30.7977-32.7845,n000022,5,4,0,0,0.8,0.0,0.0,0.8
n000022-fn000043-301.4129-302.4965,n000022,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-304.7446-307.6780,n000022,6,3,0,1,0.666667,0.166667,0.0,0.5
n000022-fn000043-308.0307-310.1354,n000022,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000022-fn000043-310.1354-312.7675,n000022,6,1,0,0,0.166667,0.0,0.0,0.166667
n000022-fn000043-313.1196-315.7632,n000022,5,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-315.7632-318.3047,n000022,6,1,0,0,0.166667,0.0,0.0,0.166667
n000022-fn000043-318.3047-320.9079,n000022,6,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-32.7845-34.8417,n000022,7,1,0,0,0.142857,0.0,0.0,0.142857
n000022-fn000043-323.4892-326.4286,n000022,8,1,0,0,0.125,0.0,0.0,0.125
n000022-fn000043-326.4286-328.1338,n000022,2,1,0,0,0.5,0.0,0.0,0.5
n000022-fn000043-328.6679-330.8963,n000022,5,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-330.8963-332.3844,n000022,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-333.3833-336.0776,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-336.0776-338.1355,n000022,5,1,1,0,0.4,0.0,0.2,0.2
n000022-fn000043-338.1355-339.8947,n000022,3,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-339.8947-342.8732,n000022,6,1,0,0,0.166667,0.0,0.0,0.166667
n000022-fn000043-34.8417-36.3565,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-345.4109-347.5965,n000022,7,4,0,0,0.571429,0.0,0.0,0.571429
n000022-fn000043-347.5965-349.3864,n000022,5,3,0,0,0.6,0.0,0.0,0.6
n000022-fn000043-349.3864-351.3041,n000022,2,1,1,0,1.0,0.0,0.5,0.5
n000022-fn000043-351.3041-352.6840,n000022,2,1,1,0,1.0,0.0,0.5,0.5
n000022-fn000043-352.6840-355.1645,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-355.1645-356.8840,n000022,1,1,0,0,1.0,0.0,0.0,1.0
n000022-fn000043-356.8840-359.1051,n000022,4,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-359.1051-361.8538,n000022,5,2,1,0,0.6,0.0,0.2,0.4
n000022-fn000043-36.9255-38.8671,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-362.3347-364.4129,n000022,6,3,0,0,0.5,0.0,0.0,0.5
n000022-fn000043-364.8375-366.9231,n000022,5,4,0,0,0.8,0.0,0.0,0.8
n000022-fn000043-366.9231-368.5916,n000022,1,1,0,1,2.0,1.0,0.0,1.0
n000022-fn000043-368.5916-371.5432,n000022,7,2,1,0,0.428571,0.0,0.142857,0.285714
n000022-fn000043-371.5432-373.1386,n000022,2,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-373.1386-374.6715,n000022,2,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-374.6715-376.8268,n000022,7,1,0,0,0.142857,0.0,0.0,0.142857
n000022-fn000043-376.8268-377.9414,n000022,3,2,0,0,0.666667,0.0,0.0,0.666667
n000022-fn000043-38.8671-41.5936,n000022,8,0,1,0,0.125,0.0,0.125,0.0
n000022-fn000043-380.0355-382.3092,n000022,4,1,0,0,0.25,0.0,0.0,0.25
n000022-fn000043-382.8674-385.0264,n000022,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000022-fn000043-385.0264-387.5681,n000022,3,0,1,0,0.333333,0.0,0.333333,0.0
n000022-fn000043-387.5681-389.7158,n000022,4,0,0,0,0.0,0.0,0.0,0.0
n000022-fn000043-389.7158-391.5565,n000022,4,3,0,1,1.0,0.25,0.0,0.75
n000022-fn000043-391.5565-393.5222,n000022,4,1,1,0,0.5,0.0,0.25,0.25
n000022-fn000043-393.5222-395.6489,n000022,3,3,0,0,1.0,0.0,0.0,1.0
n000022-fn000043-395.6489-397.6749,n000022,3,1,2,0,1.0,0.0,0.666667,0.333333
n000022-fn000043-397.6749-400.5469,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-401.0165-403.8066,n000022,8,3,0,0,0.375,0.0,0.0,0.375
n000022-fn000043-403.8066-406.7985,n000022,8,1,0,0,0.125,0.0,0.0,0.125
n000022-fn000043-407.3372-409.7740,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-409.7740-412.7579,n000022,5,1,0,0,0.2,0.0,0.0,0.2
n000022-fn000043-41.5936-44.5990,n000022,9,0,0,0,0.0,0.0,0.0,0.0
